ID,X,Y,AANTAL,HOOFDSOORT,ANT_IDS,TWEEG,DRIEG,VIERG,VIJFG,MOBIELE_COMMUNICATIE,OMROEP,OVERIGMOBIEL,VASTE_VERB,ZENDAMATEURS,GEMEENTE,POSTCODE,WOONPLAATSNAAM,SMALL_CELL_INDICATOR
34959,122067,494597,1.0,VASTE VERB,5333068775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Landsmeer,1121HZ,LANDSMEER,
34961,252601,568155,1.0,VASTE VERB,8495406640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Veendam,9642JK,WILDERVANK,
34962,109528,511360,1.0,ZENDAMATEURS,1488392260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Heiloo,1851ZH,,
34964,188914,418749,1.0,LTE,3168058469,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mook en Middelaar,6585VJ,Mook,
34965,163001,418975,3.0,"5G NR, LTE, GSM","1753723120, 688291733, 5746859873",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Oss,5345VK,Oss,
34966,164506,419539,1.0,LTE,2587630907,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Oss,5341GM,Oss,
34968,84311,446945,1.0,LTE,6998464953,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Delft,2611AE,Delft,
34969,131179,447776,1.0,LTE,8247999225,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,IJsselstein,3401BK,Ijsselstein,
34970,141148,471300,1.0,LTE,2540913281,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Hilversum,1221BV,Hilversum,
34972,253570,580017,3.0,"VASTE VERB, VASTE VERB, VASTE VERB","2136087387, 5016312363, 9020191144",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Menterwolde,9635BK,NOORDBROEK,
34973,248870,580885,3.0,"VASTE VERB, VASTE VERB, VASTE VERB","4586644136, 5534270879, 911449975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Slochteren,9621TK,SLOCHTEREN,
34976,128126,464475,1.0,VASTE VERB,666617866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Breukelen,3621LS,BREUKELEN,
34977,96314,487600,1.0,VASTE VERB,9102380421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Zandvoort,2042JA,ZANDVOORT,
34980,135895,481252,2.0,"VASTE VERB, VASTE VERB","1390937814, 4994382763",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Muiden,1399VR,MUIDERBERG,
34981,163262,417561,1.0,ZENDAMATEURS,346590216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Oss,5343HT,,
34982,174466,563581,1.0,ZENDAMATEURS,1163254260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wymbritseradiel,8629PD,,
34983,133387,444494,1.0,ZENDAMATEURS,1732656797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vianen,4133HD,,
34984,123698,395076,1.0,ZENDAMATEURS,8989902695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gilze en Rijen,5126HH,,
34985,220841,530482,1.0,ZENDAMATEURS,4917583965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,De Wolden,7963CT,,
34987,185445,491150,1.0,ZENDAMATEURS,1197546327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Elburg,8085RB,,
34988,116655,518075,1.0,ZENDAMATEURS,9103999433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Heerhugowaard,1705LL,,
34989,95527,453486,1.0,ZENDAMATEURS,5351127394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Zoetermeer,2723XV,,
34990,86906,461887,1.0,ZENDAMATEURS,9873216031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wassenaar,2242GZ,,
34991,166289,448780,1.0,ZENDAMATEURS,2136776851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Veenendaal,3901WH,,
34992,192677,469468,1.0,LTE,2660197479,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Apeldoorn,7314NK,Apeldoorn,
34993,192443,469511,1.0,LTE,8994719349,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Apeldoorn,7314PE,Apeldoorn,
34994,258184,471035,1.0,LTE,3628759043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Enschede,7511HN,Enschede,
34995,232821,563318,2.0,"VASTE VERB, VASTE VERB","2059381834, 6593073330",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tynaarlo,9491AC,ZEIJEN,
34996,237643,450958,2.0,"VASTE VERB, VASTE VERB","5408865754, 8074821928",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oost Gelre,7141XD,GROENLO,
34998,118333,507110,2.0,"VASTE VERB, VASTE VERB","7039272384, 3374437724",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graft-De Rijp,1483GA,DE RIJP,
34998,118333,507110,1.0,VASTE VERB,6716512410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graft-De Rijp,1483GA,DE RIJP,
35000,148474,464836,1.0,VASTE VERB,8527863127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Soest,3765CT,SOEST,
35001,237073,581501,2.0,"VASTE VERB, VASTE VERB","2704033840, 418164738",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Groningen,9723JP,GRONINGEN,
35002,209876,472350,2.0,"ZENDAMATEURS, ZENDAMATEURS","5435595929, 533776287",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Deventer,7418ET,DEVENTER,
35004,106022,502356,1.0,ZENDAMATEURS,211543877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Heemskerk,1964RJ,,
35006,113182,494085,1.0,LTE,8705251217,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Zaanstad,1551PN,Westzaan,
35007,113202,494095,1.0,LTE,186446634,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Zaanstad,1551PN,Westzaan,
35008,119317,494056,1.0,LTE,8399724836,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Oostzaan,1511JZ,Oostzaan,
35009,113222,494105,1.0,LTE,2944403129,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Zaanstad,1551PN,Westzaan,
35010,113242,494115,1.0,LTE,1635528817,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Zaanstad,1551PN,Westzaan,
35012,236250,578017,1.0,LTE,9627402866,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Haren,9751NN,Haren,
35015,199173,379734,1.0,LTE,5692647615,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Horst aan de Maas,5975CD,Sevenum,
35121,159418,386238,1.0,ZENDAMATEURS,284572409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Eindhoven,5624CB,,
35122,158334,434664,1.0,OMROEP,1149490655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Tiel,4003AZ,TIEL,
35123,101104,410200,1.0,VASTE VERB,407984565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Moerdijk,4782SM,MOERDIJK,
35124,81743,395411,2.0,"VASTE VERB, VASTE VERB","972055566, 1037954454",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Roosendaal,4727SJ,MOERSTRATEN,
35126,208074,536135,2.0,"VASTE VERB, VASTE VERB","1544259099, 1708830440",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Steenwijkerland,8345HK,KALLENKOTE,
35184,264085,496570,2.0,"VASTE VERB, VASTE VERB","1803387630, 7528662700",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dinkelland,7635LK,LATTROP-BREKLENKAMP,
35185,102598,431633,1.0,VASTE VERB,5222435398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ridderkerk,2984BN,RIDDERKERK,
35341,139563,397422,1.0,VASTE VERB,404151091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oisterwijk,5062KE,OISTERWIJK,
35342,135805,398090,1.0,VASTE VERB,438996085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tilburg,5015BP,TILBURG,
35343,166069,578033,3.0,"GSM, LTE, 5G NR","4852398645, 3339321900, 1984624642",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Franekeradeel,8801PG,Franeker,
35344,254073,473003,1.0,LTE,4014631369,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Enschede,7521PP,,
35345,253998,473009,1.0,LTE,814518418,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Enschede,7521PP,,
35346,170535,371449,3.0,"LTE, 5G NR, GSM","1633917701, 724542526, 468983806",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Heeze-Leende,6029RN,Sterksel,
35347,193563,372278,3.0,"LTE, 5G NR, GSM","8707355793, 6409481546, 1122126910",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Peel en Maas,5986NH,Beringe,
35348,204067,451484,3.0,"LTE, GSM, 5G NR","3520830831, 5969856881, 8891206489",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Rheden,6951CD,Dieren,
35350,231260,540983,3.0,"5G NR, LTE, GSM","9238956125, 3004695945, 8225314090",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Midden-Drenthe,9413AK,Beilen,
35351,52589,373638,3.0,"LTE, 5G NR, GSM","9859544249, 8638202454, 9095721774",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Terneuzen,4543PP,Zaamslag,
35352,174720,559868,3.0,"GSM, 5G NR, LTE","8537547164, 1562779160, 6329998411",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Sneek,8606JG,,
35353,173263,447513,3.0,"LTE, GSM, 5G NR","9842417807, 4142596717, 7755028704",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Ede,6717VE,Ede,
35354,160766,389824,3.0,"5G NR, LTE, GSM","651038640, 4450455222, 6485855658",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Son en Breugel,5692DB,Son,
35355,31689,391617,3.0,"5G NR, LTE, GSM","516884967, 4934339268, 2659057031",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Middelburg,4331CE,Middelburg,
35356,177416,430382,3.0,"5G NR, LTE, GSM","9993587902, 2061590611, 219535705",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Beuningen,6644KM,Ewijk,
35357,24631,393816,3.0,"5G NR, GSM, LTE","4164680127, 9899572828, 5195999580",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Veere,4365ND,Meliskerke,
35359,82836,454919,1.0,LTE,6816946384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,'s-Gravenhage,2595AH,,
35360,136491,456184,3.0,"GSM, LTE, 5G NR","1427453677, 4540651844, 6019985716",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Utrecht,3512TA,Utrecht,
35362,66841,439455,3.0,"5G NR, GSM, LTE","7586708733, 7697789548, 3517105466",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Rotterdam,3199LE,Rotterdam,
35365,123654,487157,1.0,LTE,6801377354,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1018LL,,
35366,91244,465649,3.0,"GSM, 5G NR, LTE","6476941811, 8512188790, 9824794803",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Oegstgeest,2342BA,,
35441,157166,450248,3.0,"UMTS, 5G NR, LTE","4802817931, 9402420721, 1022375278",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Utrechtse Heuvelrug,3953MC,Maarsbergen,
35442,223231,433997,3.0,"LTE, UMTS, 5G NR","7750248156, 4548749100, 1242443560",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Oude IJsselstreek,7071WT,Ulft,
35444,190890,445965,3.0,"UMTS, 5G NR, LTE","3694584876, 9259799703, 592811807",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Arnhem,6815AD,Arnhem,
35445,187244,436600,3.0,"LTE, UMTS, 5G NR","2778320464, 3903723091, 1710368104",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Overbetuwe,6662ND,Elst,
35446,92407,437264,3.0,"LTE, UMTS, 5G NR","7250872245, 1202993207, 3221603915",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Rotterdam,3012EB,Rotterdam,
35447,102646,430885,3.0,"LTE, UMTS, 5G NR","9504676333, 1788832134, 4016234582",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Ridderkerk,2986AZ,Ridderkerk,
35448,103334,427230,3.0,"UMTS, 5G NR, LTE","9087207128, 3083160350, 7788683344",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Hendrik-Ido-Ambacht,3343LB,Hendrik-Ido-Ambacht,
35449,81472,427662,2.0,"UMTS, LTE","4970865491, 4186459224",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Spijkenisse,3206TB,Spijkenisse,
35450,93375,464369,3.0,"5G NR, LTE, UMTS","4472156788, 7938027428, 1008543735",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Leiden,2312MP,Leiden,
35451,196905,323586,2.0,"LTE, UMTS","385129921, 9628265669",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Heerlen,6415SE,Heerlen,
35452,256327,461043,2.0,"LTE, UMTS","5483269586, 7959186605",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Haaksbergen,7481RZ,Haaksbergen,
35453,92136,460440,3.0,"LTE, UMTS, 5G NR","2435578029, 8888692693, 6823806946",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Leidschendam-Voorburg,2266BM,Voorschoten,
35454,122299,485809,3.0,"LTE, UMTS, 5G NR","748946240, 9808870908, 9723333175",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1091RP,Amsterdam,
35456,91674,439717,3.0,"5G NR, LTE, UMTS","7670126194, 9756799624, 3746335536",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Rotterdam,3045PM,Rotterdam,
35457,88840,462376,2.0,"LTE, UMTS","8982098570, 2225280564",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Wassenaar,2241AL,Wassenaar,
35458,121852,486840,2.0,"LTE, UMTS","9684408226, 6697847345",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1011PG,Amsterdam,
35459,119946,483449,2.0,"LTE, UMTS","3679872183, 4158884521",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1082MD,Amsterdam,
35461,195245,483966,2.0,"LTE, UMTS","9932436238, 1327974798",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Epe,8162WP,Epe,
35462,153748,408470,2.0,"LTE, UMTS","1700283097, 3190005363",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Sint-Michielsgestel,5275JR,Den Dungen,
35463,117996,487212,1.0,LTE,4532423805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1056AA,Amsterdam,
35464,140694,454953,2.0,"LTE, UMTS","9780777447, 2871881534",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Utrecht,3584CL,Utrecht,
35466,142262,469643,3.0,"UMTS, 5G NR, LTE","4510872209, 9865618582, 2038055348",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Hilversum,1212VH,Hilversum,
35467,128881,502741,3.0,"UMTS, 5G NR, LTE","863860057, 7299675170, 8131773215",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Purmerend,1446WJ,Purmerend,
35468,120226,487999,3.0,"LTE, UMTS, 5G NR","9624443915, 2049297620, 490657602",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1052CP,Amsterdam,
35469,139841,455625,2.0,"LTE, 5G NR","2628496490, 4481353870",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Utrecht,3584CB,Utrecht,
35470,256857,472434,3.0,"UMTS, 5G NR, LTE","1158735821, 3220757252, 4729871485",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Enschede,7522AK,Enschede,
35471,121312,515559,3.0,"UMTS, 5G NR, LTE","2879384690, 5288365674, 5077004148",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Koggenland,1645VP,Ursem,
35473,189147,444836,3.0,"5G NR, LTE, UMTS","2470191298, 2247039288, 8899420813",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Arnhem,6813AT,Arnhem,
35474,203470,467343,2.0,"LTE, UMTS","9422482371, 6474214430",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Voorst,7383RN,Voorst,
35475,105525,490156,3.0,"5G NR, LTE, UMTS","9895831471, 2208009503, 8291424056",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Haarlem,2031BN,Haarlem,
35476,124360,490193,3.0,"5G NR, LTE, UMTS","3107366230, 2070951055, 9937388327",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1025EW,Amsterdam,
35477,234452,582346,3.0,"5G NR, LTE, UMTS","5176399184, 2038852970, 358939357",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Groningen,9713GZ,Groningen,
35478,133546,394374,3.0,"LTE, UMTS, 5G NR","5575364400, 8856428787, 6887335192",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Tilburg,5022DM,Tilburg,
35479,91279,435272,2.0,"LTE, UMTS","9283184828, 6293817326",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Rotterdam,3024EA,Rotterdam,
35480,84300,446955,3.0,"UMTS, 5G NR, LTE","586778559, 5588263819, 9117000766",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Delft,2611BV,Delft,
35481,91812,397037,2.0,"LTE, UMTS","8304733256, 3617746837",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Roosendaal,4704RZ,Roosendaal,
35482,161938,379947,2.0,"UMTS, LTE","7417239060, 6677393369",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Eindhoven,5644RE,Eindhoven,
35483,196585,497022,2.0,"UMTS, LTE","5699324737, 1999285724",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Oldebroek,8091TX,Wezep,
35484,148590,461620,1.0,UMTS,5885706471,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Soest,3768MN,Soest,
35485,178461,477587,3.0,"UMTS, 5G NR, LTE","1096051351, 6692088669, 1046943677",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Ermelo,3852PT,Ermelo,
35486,112424,426077,2.0,"UMTS, LTE","4773199131, 6130369103",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Sliedrecht,3361BP,Sliedrecht,
35487,256986,472705,3.0,"UMTS, 5G NR, LTE","8941623874, 7119171068, 9242972335",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Enschede,7522AN,Enschede,
35488,202375,503953,2.0,"UMTS, LTE","5056775568, 351913358",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Zwolle,8031BB,Zwolle,
35489,125009,480959,2.0,"LTE, 5G NR","6886939427, 3377426779",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1103JX,Amsterdam,
35490,250886,476280,3.0,"UMTS, 5G NR, LTE","1021229681, 659151978, 6108932643",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Hengelo,7551EC,Hengelo,
35491,81266,454906,3.0,"LTE, UMTS, 5G NR","7015153747, 7225644092, 900749097",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,'s-Gravenhage,2511BD,'s-Gravenhage,
35492,93700,452858,3.0,"UMTS, 5G NR, LTE","1847045981, 1457315239, 2954262373",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Zoetermeer,2711HA,Zoetermeer,
35495,125525,485277,3.0,"LTE, UMTS, 5G NR","4328791426, 9338524107, 6664577997",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1098XH,Amsterdam,
35496,114829,479720,2.0,"LTE, UMTS","9970225481, 73224457",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Haarlemmermeer,1117EE,Schiphol,
35497,81743,454893,3.0,"LTE, UMTS, 5G NR","7699648216, 2606656861, 3309284196",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,'s-Gravenhage,2511EX,'s-Gravenhage,
35498,124974,485122,2.0,"LTE, UMTS","9835797257, 6018003223",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Amsterdam,1098JZ,Amsterdam,
35502,149164,403978,1.0,VASTE VERB,1874755434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Haaren,5296PA,ESCH,
35504,217632,488484,1.0,VASTE VERB,6387273926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Raalte,8106AC,MARI??NHEEM,
35505,166029,422393,1.0,VASTE VERB,9953161362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Oss,5347KZ,OSS,
35506,191259,315788,1.0,VASTE VERB,6404261598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Gulpen-Wittem,6289NA,WIJLRE,
35507,164364,483787,1.0,VASTE VERB,664103822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Zeewolde,3894AE,ZEEWOLDE,
35508,159970,468852,1.0,VASTE VERB,6789574942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nijkerk,3861PZ,NIJKERK,
44773,160958,471926,2.0,"VASTE VERB, VASTE VERB","2183490474, 9326691741",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nijkerk,3861RJ,NIJKERK,
41355,160945,382643,1.0,VASTE VERB,624279995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eindhoven,5615HA,EINDHOVEN,
41355,160945,382643,3.0,"UMTS, 5G NR, LTE","6316402518, 3898128272, 8558357530",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Eindhoven,5615HA,Eindhoven,
41356,160639,383257,1.0,VASTE VERB,646523021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eindhoven,5616RW,EINDHOVEN,
41357,98140,463894,1.0,VASTE VERB,646663211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Leiderdorp,2353XZ,LEIDERDORP,
41358,96243,463875,1.0,VASTE VERB,651852150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Leiderdorp,2352VN,LEIDERDORP,
41359,224279,487383,1.0,VASTE VERB,772499517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Hellendoorn,7448RW,HAARLE,
44774,126476,484172,1.0,OMROEP,1803565473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Diemen,1111NH,DIEMEN,
41361,146982,490417,1.0,ZENDAMATEURS,1663189660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Almere,1333CE,,
41362,90348,432326,1.0,OVERIGMOBIEL,4696669555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rotterdam,3088GG,,
41363,223373,546665,1.0,OVERIGMOBIEL,6179695205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Midden-Drenthe,9423VB,,
41364,115578,552788,1.0,OVERIGMOBIEL,4017580849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Den Helder,1786PS,,
44775,205774,388874,1.0,VASTE VERB,1477835149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Horst aan de Maas,5866AS,SWOLGEN,
44776,204122,389287,1.0,VASTE VERB,613183091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Horst aan de Maas,5865AS,TIENRAY,
44777,164721,472383,2.0,"VASTE VERB, VASTE VERB","738344746, 681231028",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Putten,3882MK,PUTTEN,
41368,169326,424679,1.0,OVERIGMOBIEL,1168161067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Oss,5368LC,,
42128,81213,440693,1.0,OVERIGMOBIEL,6308225123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Midden-Delfland,3155CA,MAASLAND,
42129,71240,441555,1.0,OVERIGMOBIEL,4211030933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rotterdam,3151XL,HOEK VAN HOLLAND,
42130,209580,524371,1.0,OMROEP,323769059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Meppel,7942ED,MEPPEL,
44778,118434,507233,2.0,"VASTE VERB, VASTE VERB","4218803511, 16041437",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Graft-De Rijp,1483GA,DE RIJP,
42132,93447,470978,1.0,VASTE VERB,526823483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Teylingen,2215MA,VOORHOUT,
45278,144564,457123,1.0,OMROEP,381965583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Zeist,3706CM,ZEIST,
44781,260952,585131,1.0,ZENDAMATEURS,536324009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Oldambt,9944DA,,
44782,199293,352621,1.0,ZENDAMATEURS,1032783715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Roerdalen,6074EE,,
44783,193805,358494,1.0,ZENDAMATEURS,1313571227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Leudal,6085DA,,
44784,265233,547124,1.0,ZENDAMATEURS,2118440369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Borger-Odoorn,7877TB,,
45279,180701,321952,1.0,OMROEP,178415938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Meerssen,6231HH,MEERSSEN,
45280,22967,392452,1.0,OMROEP,708535308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Veere,4374NP,,
45281,111725,401759,1.0,OMROEP,833440185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Breda,4825AJ,,
